season,date,dh_game,team,opp,is_home,win,runs_scored,runs_allowed,innings,winning_pitcher,losing_pitcher
2025,2025-03-18,1,LAD,CHC,0,1,4,1,9,Yamamoto,Brown
2025,2025-03-19,1,LAD,CHC,0,1,6,3,9,Knack,Steele
2025,2025-03-27,1,LAD,DET,1,1,5,4,9,Snell,Skubal
2025,2025-03-28,1,LAD,DET,1,1,8,5,10,Garcia,Brieske
2025,2025-03-29,1,LAD,DET,1,1,7,3,9,Banda,Olson
2025,2025-03-31,1,LAD,ATL,1,1,6,1,9,Glasnow,Holmes
2025,2025-04-01,1,LAD,ATL,1,1,3,1,9,Banda,Sale
2025,2025-04-02,1,LAD,ATL,1,1,6,5,9,Dreyer,Iglesias
2025,2025-04-04,1,LAD,PHI,0,0,2,3,9,Luzardo,Yamamoto
2025,2025-04-05,1,LAD,PHI,0,1,3,1,9,Banda,Nola
2025,2025-04-06,1,LAD,PHI,0,0,7,8,9,Kerkering,Treinen
2025,2025-04-07,1,LAD,WSN,0,0,4,6,9,Gore,May
2025,2025-04-08,1,LAD,WSN,0,0,2,8,9,Poche,Wrobleski
2025,2025-04-09,1,LAD,WSN,0,1,6,5,9,Yates,Salazar
2025,2025-04-11,1,LAD,CHC,1,1,3,0,9,Yamamoto,Boyd
2025,2025-04-12,1,LAD,CHC,1,0,0,16,9,Brown,Sasaki
2025,2025-04-13,1,LAD,CHC,1,0,2,4,9,Roberts,Treinen
2025,2025-04-14,1,LAD,COL,1,1,5,3,9,May,Senzatela
2025,2025-04-15,1,LAD,COL,1,1,6,2,9,Dreyer,Feltner
2025,2025-04-16,1,LAD,COL,1,1,8,7,9,Casparius,Márquez
2025,2025-04-18,1,LAD,TEX,0,1,3,0,9,Yamamoto,deGrom
2025,2025-04-19,1,LAD,TEX,0,0,3,4,9,Webb,Yates
2025,2025-04-20,1,LAD,TEX,0,1,1,0,9,Casparius,Martin
2025,2025-04-22,1,LAD,CHC,0,0,10,11,10,Hodge,Davis
2025,2025-04-23,1,LAD,CHC,0,0,6,7,9,Boyd,Dreyer
2025,2025-04-25,1,LAD,PIT,1,0,0,3,9,Skenes,Yamamoto
2025,2025-04-26,1,LAD,PIT,1,1,8,4,9,Yates,Holderman
2025,2025-04-27,1,LAD,PIT,1,1,9,2,9,Casparius,Falter
2025,2025-04-28,1,LAD,MIA,1,1,7,6,10,Yates,Henriquez
2025,2025-04-29,1,LAD,MIA,1,1,15,2,9,Sauer,Alcantara
2025,2025-04-30,1,LAD,MIA,1,1,12,7,9,Gonsolin,Quantrill
2025,2025-05-02,1,LAD,ATL,0,1,2,1,9,Yamamoto,Holmes
2025,2025-05-03,1,LAD,ATL,0,1,10,3,9,Sasaki,Schwellenbach
2025,2025-05-04,1,LAD,ATL,0,0,3,4,9,Elder,May
2025,2025-05-05,1,LAD,MIA,0,1,7,4,9,Casparius,Alcantara
2025,2025-05-06,1,LAD,MIA,0,0,4,5,10,Tinoco,Feyereisen
2025,2025-05-07,1,LAD,MIA,0,1,10,1,9,Knack,Gibson
2025,2025-05-08,1,LAD,ARI,0,0,3,5,9,Pfaadt,Yamamoto
2025,2025-05-09,1,LAD,ARI,0,1,14,11,9,Vesia,Ginkel
2025,2025-05-10,1,LAD,ARI,0,0,0,3,9,Burnes,May
2025,2025-05-11,1,LAD,ARI,0,1,8,1,9,Gonsolin,Gallen
2025,2025-05-13,1,LAD,ATH,1,0,1,11,9,Springs,Knack
2025,2025-05-14,1,LAD,ATH,1,1,9,3,9,Yamamoto,Hoglund
2025,2025-05-15,1,LAD,ATH,1,1,19,2,9,Wrobleski,Bido
2025,2025-05-16,1,LAD,LAA,1,0,2,6,9,Kochanowicz,May
2025,2025-05-17,1,LAD,LAA,1,0,9,11,9,Detmers,Yates
2025,2025-05-18,1,LAD,LAA,1,0,4,6,9,Anderson,Banda
2025,2025-05-19,1,LAD,ARI,1,0,5,9,9,Pfaadt,Dreyer
2025,2025-05-20,1,LAD,ARI,1,1,4,3,10,Banda,Miller
2025,2025-05-21,1,LAD,ARI,1,1,3,1,9,May,Burnes
2025,2025-05-23,1,LAD,NYM,0,1,7,5,13,Garcia,Brazobán
2025,2025-05-24,1,LAD,NYM,0,0,2,5,9,Peterson,Gonsolin
2025,2025-05-25,1,LAD,NYM,0,0,1,3,9,Senga,Knack
2025,2025-05-26,1,LAD,CLE,0,1,7,2,9,Yamamoto,Williams
2025,2025-05-27,1,LAD,CLE,0,1,9,5,9,May,Bibee
2025,2025-05-28,1,LAD,CLE,0,0,4,7,9,Festa,Scott
2025,2025-05-30,1,LAD,NYY,1,1,8,5,9,Gonsolin,Fried
2025,2025-05-31,1,LAD,NYY,1,1,18,2,9,Knack,Warren
2025,2025-06-01,1,LAD,NYY,1,0,3,7,9,Yarbrough,Yamamoto
2025,2025-06-02,1,LAD,NYM,1,0,3,4,10,Díaz,Scott
2025,2025-06-03,1,LAD,NYM,1,1,6,5,10,Scott,Buttó
2025,2025-06-04,1,LAD,NYM,1,0,1,6,9,Canning,Gonsolin
2025,2025-06-05,1,LAD,NYM,1,1,6,5,9,Vesia,Garrett
2025,2025-06-06,1,LAD,STL,0,0,0,5,9,Gray,Wrobleski
2025,2025-06-07,1,LAD,STL,0,0,1,2,9,Helsley,Casparius
2025,2025-06-08,1,LAD,STL,0,1,7,3,9,Kershaw,McGreevy
2025,2025-06-09,1,LAD,SDP,0,1,8,7,10,Yates,Peralta
2025,2025-06-10,1,LAD,SDP,0,0,1,11,9,Cease,Sauer
2025,2025-06-11,1,LAD,SDP,0,1,5,2,9,Trivino,Morejón
2025,2025-06-13,1,LAD,SFG,1,0,2,6,9,Webb,Yamamoto
2025,2025-06-14,1,LAD,SFG,1,1,11,5,9,Kershaw,Roupp
2025,2025-06-15,1,LAD,SFG,1,1,5,4,9,May,Lucchesi
2025,2025-06-16,1,LAD,SDP,1,1,6,3,9,Casparius,Cease
2025,2025-06-17,1,LAD,SDP,1,1,8,6,9,Sauer,Estrada
2025,2025-06-18,1,LAD,SDP,1,1,4,3,9,Wrobleski,Suarez
2025,2025-06-19,1,LAD,SDP,1,0,3,5,9,Morejón,Yamamoto
2025,2025-06-20,1,LAD,WSN,1,1,6,5,9,Kershaw,Gore
2025,2025-06-21,1,LAD,WSN,1,0,3,7,9,Irvin,May
2025,2025-06-22,1,LAD,WSN,1,1,13,7,9,Casparius,Ferrer
2025,2025-06-24,1,LAD,COL,0,1,9,7,9,Wrobleski,Márquez
2025,2025-06-25,1,LAD,COL,0,1,8,1,9,Yamamoto,Dollander
2025,2025-06-26,1,LAD,COL,0,1,3,1,9,Kershaw,Chivilli
2025,2025-06-27,1,LAD,KCR,0,1,5,4,9,Trivino,Cameron
2025,2025-06-28,1,LAD,KCR,0,0,5,9,9,Lugo,Casparius
2025,2025-06-29,1,LAD,KCR,0,1,5,1,9,Wrobleski,Bubic
2025,2025-07-01,1,LAD,CHW,1,1,6,1,9,Yamamoto,Smith
2025,2025-07-02,1,LAD,CHW,1,1,5,4,9,Klein,Taylor
2025,2025-07-03,1,LAD,CHW,1,1,6,2,9,May,Civale
2025,2025-07-04,1,LAD,HOU,1,0,1,18,9,McCullers,Casparius
2025,2025-07-05,1,LAD,HOU,1,0,4,6,9,Valdez,Wrobleski
2025,2025-07-06,1,LAD,HOU,1,0,1,5,9,Gusto,Klein
2025,2025-07-07,1,LAD,MIL,0,0,1,9,9,Peralta,Yamamoto
2025,2025-07-08,1,LAD,MIL,0,0,1,3,9,Misiorowski,Kershaw
2025,2025-07-09,1,LAD,MIL,0,0,2,3,10,Megill,Yates
2025,2025-07-11,1,LAD,SFG,0,0,7,8,9,Webb,May
2025,2025-07-12,1,LAD,SFG,0,1,2,1,9,Sheehan,Roupp
2025,2025-07-13,1,LAD,SFG,0,1,5,2,11,Casparius,Bivens
2025,2025-07-18,1,LAD,MIL,1,0,0,2,9,Priester,Glasnow
2025,2025-07-19,1,LAD,MIL,1,0,7,8,9,Peralta,Sheehan
2025,2025-07-20,1,LAD,MIL,1,0,5,6,9,Quintana,Trivino
2025,2025-07-21,1,LAD,MIN,1,1,5,2,9,May,Festa
2025,2025-07-22,1,LAD,MIN,1,0,7,10,9,Stewart,Casparius
2025,2025-07-23,1,LAD,MIN,1,1,4,3,9,Banda,Jax
2025,2025-07-25,1,LAD,BOS,0,1,5,2,9,Sheehan,Bello
2025,2025-07-26,1,LAD,BOS,0,0,2,4,9,Crochet,Kershaw
2025,2025-07-27,1,LAD,BOS,0,0,3,4,9,Bernardino,May
2025,2025-07-28,1,LAD,CIN,0,1,5,2,9,Yamamoto,Burns
2025,2025-07-29,1,LAD,CIN,0,1,5,4,9,Díaz,Pagán
2025,2025-07-30,1,LAD,CIN,0,0,2,5,9,Barlow,Sheehan
2025,2025-08-01,1,LAD,TBR,0,1,5,0,9,Kershaw,Baz
2025,2025-08-02,1,LAD,TBR,0,0,0,4,9,Rasmussen,Snell
2025,2025-08-03,1,LAD,TBR,0,1,3,0,9,Yamamoto,Englert
2025,2025-08-04,1,LAD,STL,1,0,2,3,9,O'Brien,Stewart
2025,2025-08-05,1,LAD,STL,1,1,12,6,9,Sheehan,Mikolas
2025,2025-08-06,1,LAD,STL,1,0,3,5,9,Romero,Vesia
2025,2025-08-08,1,LAD,TOR,1,1,5,1,9,Kershaw,Scherzer
2025,2025-08-09,1,LAD,TOR,1,1,9,1,9,Snell,Bassitt
2025,2025-08-10,1,LAD,TOR,1,0,4,5,9,Hoffman,Vesia
2025,2025-08-11,1,LAD,LAA,0,0,4,7,9,Soriano,Yamamoto
2025,2025-08-12,1,LAD,LAA,0,0,6,7,10,Brogdon,Casparius
2025,2025-08-13,1,LAD,LAA,0,0,5,6,9,Burke,Wrobleski
2025,2025-08-15,1,LAD,SDP,1,1,3,2,9,Kershaw,Vásquez
2025,2025-08-16,1,LAD,SDP,1,1,6,0,9,Snell,Cease
2025,2025-08-17,1,LAD,SDP,1,1,5,4,9,Vesia,Suarez
2025,2025-08-18,1,LAD,COL,0,0,3,4,9,Vodnik,Wrobleski
2025,2025-08-19,1,LAD,COL,0,1,11,4,9,Sheehan,Gomber
2025,2025-08-20,1,LAD,COL,0,0,3,8,9,Gordon,Ohtani
2025,2025-08-21,1,LAD,COL,0,1,9,5,9,Kershaw,Dollander
2025,2025-08-22,1,LAD,SDP,0,0,1,2,9,Darvish,Snell
2025,2025-08-23,1,LAD,SDP,0,0,1,5,9,Cortés,Glasnow
2025,2025-08-24,1,LAD,SDP,0,1,8,2,9,Yamamoto,Estrada
2025,2025-08-25,1,LAD,CIN,1,1,7,0,9,Sheehan,Greene
2025,2025-08-26,1,LAD,CIN,1,1,6,3,9,Kershaw,Martinez
2025,2025-08-27,1,LAD,CIN,1,1,5,1,9,Ohtani,Lodolo
2025,2025-08-29,1,LAD,ARI,1,0,0,3,9,Gallen,Snell
2025,2025-08-30,1,LAD,ARI,1,0,1,6,9,Rodríguez,Glasnow
2025,2025-08-31,1,LAD,ARI,1,1,5,4,9,Treinen,Curtiss
2025,2025-09-02,1,LAD,PIT,0,0,7,9,9,Chandler,Henriquez
2025,2025-09-03,1,LAD,PIT,0,0,0,3,9,Burrows,Sheehan
2025,2025-09-04,1,LAD,PIT,0,0,3,5,9,Skenes,Snell
2025,2025-09-05,1,LAD,BAL,0,0,1,2,9,Cano,Scott
2025,2025-09-06,1,LAD,BAL,0,0,3,4,9,Suárez,Treinen
2025,2025-09-07,1,LAD,BAL,0,1,5,2,9,Kershaw,Sugano
2025,2025-09-08,1,LAD,COL,1,1,3,1,9,Glasnow,Chivilli
2025,2025-09-09,1,LAD,COL,1,1,7,2,9,Sheehan,Márquez
2025,2025-09-10,1,LAD,COL,1,1,9,0,9,Snell,Freeland
2025,2025-09-12,1,LAD,SFG,0,0,1,5,10,Peguero,Treinen
2025,2025-09-13,1,LAD,SFG,0,1,13,7,9,Henriquez,Webb
2025,2025-09-14,1,LAD,SFG,0,1,10,2,9,Glasnow,Ray
2025,2025-09-15,1,LAD,PHI,1,0,5,6,10,Duran,Treinen
2025,2025-09-16,1,LAD,PHI,1,0,6,9,9,Banks,Treinen
2025,2025-09-17,1,LAD,PHI,1,1,5,0,9,Snell,Luzardo
2025,2025-09-18,1,LAD,SFG,1,1,2,1,9,Dreyer,Webb
2025,2025-09-19,1,LAD,SFG,1,1,6,3,9,Henriquez,Ray
2025,2025-09-20,1,LAD,SFG,1,1,7,5,9,Glasnow,Peguero
2025,2025-09-21,1,LAD,SFG,1,0,1,3,9,Bivens,Treinen
2025,2025-09-23,1,LAD,ARI,0,0,4,5,9,Thompson,Scott
2025,2025-09-24,1,LAD,ARI,0,1,5,4,11,Treinen,Garcia
2025,2025-09-25,1,LAD,ARI,0,1,8,0,9,Yamamoto,Beeks
2025,2025-09-26,1,LAD,SEA,0,1,3,2,9,Wrobleski,Kirby
2025,2025-09-27,1,LAD,SEA,0,1,5,3,9,Vesia,Muñoz
2025,2025-09-28,1,LAD,SEA,0,1,6,1,9,Kershaw,Miller
