season,date,dh_game,team,opp,is_home,win,runs_scored,runs_allowed,innings,winning_pitcher,losing_pitcher
2024,2024-03-28,1,SFG,SDP,0,0,4,6,9,Matsui,Jackson
2024,2024-03-29,1,SFG,SDP,0,1,8,3,9,Harrison,Musgrove
2024,2024-03-30,1,SFG,SDP,0,1,9,6,9,Hicks,Cease
2024,2024-03-31,1,SFG,SDP,0,0,4,13,9,Avila,Jefferies
2024,2024-04-01,1,SFG,LAD,0,0,3,8,9,Paxton,Winn
2024,2024-04-02,1,SFG,LAD,0,0,4,5,9,Yarbrough,Webb
2024,2024-04-03,1,SFG,LAD,0,0,4,5,9,Glasnow,Harrison
2024,2024-04-05,1,SFG,SDP,1,1,3,2,9,Doval,De Los Santos
2024,2024-04-06,1,SFG,SDP,1,0,0,4,9,King,Winn
2024,2024-04-07,1,SFG,SDP,1,1,3,2,9,Walker,Brito
2024,2024-04-08,1,SFG,WSN,1,0,1,8,9,Williams,Snell
2024,2024-04-09,1,SFG,WSN,1,0,3,5,9,Weems,Walker
2024,2024-04-10,1,SFG,WSN,1,1,7,1,9,Hicks,Corbin
2024,2024-04-12,1,SFG,TBR,0,0,1,2,9,Cleavinger,Winn
2024,2024-04-13,1,SFG,TBR,0,1,11,2,9,Webb,Pepiot
2024,2024-04-14,1,SFG,TBR,0,0,4,9,9,Alexander,Snell
2024,2024-04-15,1,SFG,MIA,0,1,4,3,9,Harrison,Soriano
2024,2024-04-16,1,SFG,MIA,0,0,3,6,9,Weathers,Walker
2024,2024-04-17,1,SFG,MIA,0,1,3,1,9,Winn,Cronin
2024,2024-04-18,1,SFG,ARI,1,1,5,0,9,Webb,Allen
2024,2024-04-19,1,SFG,ARI,1,0,1,17,9,Montgomery,Snell
2024,2024-04-20,1,SFG,ARI,1,1,7,3,9,Walker,Gallen
2024,2024-04-21,1,SFG,ARI,1,0,3,5,9,Cecconi,Miller
2024,2024-04-22,1,SFG,NYM,1,1,5,2,9,Winn,Quintana
2024,2024-04-23,1,SFG,NYM,1,1,5,1,9,Webb,Severino
2024,2024-04-24,1,SFG,NYM,1,0,2,8,9,Garrett,Hjelle
2024,2024-04-26,1,SFG,PIT,1,1,3,0,9,Doval,Bednar
2024,2024-04-27,1,SFG,PIT,1,0,3,4,10,Stratton,Rogers
2024,2024-04-28,1,SFG,PIT,1,1,3,2,9,Winn,Jones
2024,2024-04-30,1,SFG,BOS,0,0,0,4,9,Criswell,Webb
2024,2024-05-01,1,SFG,BOS,0,0,2,6,9,Crawford,Jefferies
2024,2024-05-02,1,SFG,BOS,0,1,3,1,9,Walker,Kelly
2024,2024-05-03,1,SFG,PHI,0,0,3,4,9,Strahm,Hicks
2024,2024-05-04,1,SFG,PHI,0,0,3,14,9,Suarez,Winn
2024,2024-05-05,1,SFG,PHI,0,0,4,5,9,Walker,Webb
2024,2024-05-06,1,SFG,PHI,0,0,1,6,9,Wheeler,Black
2024,2024-05-07,1,SFG,COL,0,1,5,0,9,Harrison,Hudson
2024,2024-05-08,1,SFG,COL,0,1,8,6,9,Hicks,Lambert
2024,2024-05-09,1,SFG,COL,0,0,1,9,9,Quantrill,Winn
2024,2024-05-10,1,SFG,CIN,1,0,2,4,9,Abbott,Webb
2024,2024-05-11,1,SFG,CIN,1,1,5,1,9,Rogers,Lodolo
2024,2024-05-12,1,SFG,CIN,1,1,6,5,10,Jackson,Pagán
2024,2024-05-13,1,SFG,LAD,1,0,4,6,10,Treinen,Rogers
2024,2024-05-14,1,SFG,LAD,1,0,2,10,9,Stone,Winn
2024,2024-05-15,1,SFG,LAD,1,1,4,1,9,Webb,Hernández
2024,2024-05-17,1,SFG,COL,1,1,10,5,9,Hjelle,Feltner
2024,2024-05-18,1,SFG,COL,1,1,14,4,9,Harrison,Blach
2024,2024-05-19,1,SFG,COL,1,1,4,1,9,Hicks,Hudson
2024,2024-05-21,1,SFG,PIT,0,0,6,7,10,Bednar,Miller
2024,2024-05-22,1,SFG,PIT,0,1,9,5,10,Walker,Mlodzinski
2024,2024-05-23,1,SFG,PIT,0,1,7,6,9,Jackson,Stratton
2024,2024-05-24,1,SFG,NYM,0,1,8,7,9,Avila,Garrett
2024,2024-05-25,1,SFG,NYM,0,1,7,2,10,Jackson,Reid-Foley
2024,2024-05-26,1,SFG,NYM,0,0,3,4,9,Houser,Rogers
2024,2024-05-27,1,SFG,PHI,1,1,8,4,9,Rodríguez,Walker
2024,2024-05-28,1,SFG,PHI,1,1,1,0,10,Hjelle,Strahm
2024,2024-05-29,1,SFG,PHI,1,0,1,6,9,Sánchez,Harrison
2024,2024-05-31,1,SFG,NYY,1,0,2,6,9,Stroman,Hicks
2024,2024-06-01,1,SFG,NYY,1,0,3,7,9,Poteet,Webb
2024,2024-06-02,1,SFG,NYY,1,0,5,7,9,Tonkin,Doval
2024,2024-06-03,1,SFG,ARI,0,0,2,4,9,Thompson,Rodríguez
2024,2024-06-04,1,SFG,ARI,0,0,5,8,9,Ginkel,Harrison
2024,2024-06-05,1,SFG,ARI,0,1,9,3,9,Hjelle,Montgomery
2024,2024-06-07,1,SFG,TEX,0,1,5,2,9,Webb,Robertson
2024,2024-06-08,1,SFG,TEX,0,1,3,1,9,Miller,Heaney
2024,2024-06-09,1,SFG,TEX,0,0,2,7,9,Eovaldi,Winn
2024,2024-06-10,1,SFG,HOU,1,1,4,3,10,Rodríguez,Montero
2024,2024-06-11,1,SFG,HOU,1,0,1,3,9,Blanco,Hicks
2024,2024-06-12,1,SFG,HOU,1,1,5,3,9,Webb,Valdez
2024,2024-06-14,1,SFG,LAA,1,0,6,8,9,Anderson,Howard
2024,2024-06-15,1,SFG,LAA,1,0,3,4,9,Moore,Walker
2024,2024-06-16,1,SFG,LAA,1,1,13,6,9,Bivens,Suarez
2024,2024-06-17,1,SFG,CHC,0,1,7,6,9,Miller,Neris
2024,2024-06-18,1,SFG,CHC,0,0,2,5,9,Miller,Rogers
2024,2024-06-19,1,SFG,CHC,0,0,5,6,9,Hendricks,Bivens
2024,2024-06-20,1,SFG,STL,0,0,5,6,9,Pallante,Winn
2024,2024-06-22,1,SFG,STL,0,0,4,9,9,Mikolas,Hicks
2024,2024-06-23,1,SFG,STL,0,0,3,5,9,Gray,Webb
2024,2024-06-24,1,SFG,CHC,1,1,5,4,9,Howard,Smyly
2024,2024-06-25,1,SFG,CHC,1,1,5,1,9,Rogers,Hendricks
2024,2024-06-26,1,SFG,CHC,1,1,4,3,9,Jackson,Smyly
2024,2024-06-27,1,SFG,CHC,1,0,3,5,10,Neris,Jackson
2024,2024-06-28,1,SFG,LAD,1,1,5,3,9,Doval,Treinen
2024,2024-06-29,1,SFG,LAD,1,0,7,14,11,Hudson,Hjelle
