season,date,dh_game,team,opp,is_home,win,runs_scored,runs_allowed,innings,winning_pitcher,losing_pitcher
2024,2024-03-28,1,SEA,BOS,1,0,4,6,9,Bello,Castillo
2024,2024-03-29,1,SEA,BOS,1,1,1,0,9,Kirby,Pivetta
2024,2024-03-30,1,SEA,BOS,1,1,4,3,10,Saucedo,Rodríguez
2024,2024-03-31,1,SEA,BOS,1,0,1,5,9,Whitlock,Miller
2024,2024-04-01,1,SEA,CLE,1,1,5,4,9,Hancock,McKenzie
2024,2024-04-02,1,SEA,CLE,1,0,2,5,9,Bieber,Castillo
2024,2024-04-03,1,SEA,CLE,1,0,0,8,9,Allen,Kirby
2024,2024-04-05,1,SEA,MIL,0,0,5,6,9,Uribe,Muñoz
2024,2024-04-06,1,SEA,MIL,0,1,5,3,9,Miller,Hall
2024,2024-04-07,1,SEA,MIL,0,0,4,12,9,Rea,Hancock
2024,2024-04-08,1,SEA,TOR,0,0,2,5,9,Berríos,Castillo
2024,2024-04-09,1,SEA,TOR,0,0,3,5,9,Bassitt,Kirby
2024,2024-04-10,1,SEA,TOR,0,1,6,1,10,Muñoz,Mayza
2024,2024-04-12,1,SEA,CHC,1,1,4,2,9,Miller,Wicks
2024,2024-04-13,1,SEA,CHC,1,0,1,4,9,Imanaga,Hancock
2024,2024-04-14,1,SEA,CHC,1,0,2,3,9,Assad,Castillo
2024,2024-04-15,1,SEA,CIN,1,1,9,3,9,Kirby,Montas
2024,2024-04-16,1,SEA,CIN,1,1,3,1,9,Gilbert,Pagán
2024,2024-04-17,1,SEA,CIN,1,1,5,1,9,Miller,Abbott
2024,2024-04-20,1,SEA,COL,0,1,7,0,9,Castillo,Hudson
2024,2024-04-21,1,SEA,COL,0,0,1,2,10,Lawrence,Muñoz
2024,2024-04-21,2,SEA,COL,0,1,10,2,9,Hancock,Lambert
2024,2024-04-23,1,SEA,TEX,0,1,4,0,9,Gilbert,Dunning
2024,2024-04-24,1,SEA,TEX,0,0,1,5,9,Hernández,Miller
2024,2024-04-25,1,SEA,TEX,0,1,4,3,9,Castillo,Heaney
2024,2024-04-26,1,SEA,ARI,1,1,6,1,9,Hancock,Gallen
2024,2024-04-27,1,SEA,ARI,1,1,3,1,9,Kirby,Cecconi
2024,2024-04-28,1,SEA,ARI,1,0,2,3,9,Mantiply,Thornton
2024,2024-04-29,1,SEA,ATL,1,1,2,1,9,Voth,Minter
2024,2024-04-30,1,SEA,ATL,1,1,3,2,9,Castillo,López
2024,2024-05-01,1,SEA,ATL,1,0,2,5,9,Sale,Hancock
2024,2024-05-03,1,SEA,HOU,0,0,3,5,9,Martinez,Speier
2024,2024-05-04,1,SEA,HOU,0,1,5,0,9,Gilbert,Valdez
2024,2024-05-05,1,SEA,HOU,0,1,5,4,9,Muñoz,Hader
2024,2024-05-06,1,SEA,MIN,0,0,1,3,9,Jax,Castillo
2024,2024-05-07,1,SEA,MIN,0,1,10,6,9,Stanek,Alcala
2024,2024-05-08,1,SEA,MIN,0,0,3,6,9,Paddack,Kirby
2024,2024-05-09,1,SEA,MIN,0,0,1,11,9,López,Gilbert
2024,2024-05-10,1,SEA,OAK,1,1,8,1,9,Thornton,Blackburn
2024,2024-05-11,1,SEA,OAK,1,0,1,8,9,Estes,Miller
2024,2024-05-12,1,SEA,OAK,1,1,8,4,9,Castillo,Wood
2024,2024-05-13,1,SEA,KCR,1,1,6,2,9,Kirby,Singer
2024,2024-05-14,1,SEA,KCR,1,0,2,4,9,Wacha,Gilbert
2024,2024-05-15,1,SEA,KCR,1,1,4,2,9,Woo,Marsh
2024,2024-05-17,1,SEA,BAL,0,0,2,9,9,Means,Miller
2024,2024-05-18,1,SEA,BAL,0,1,4,3,9,Stanek,Cano
2024,2024-05-19,1,SEA,BAL,0,0,3,6,9,Burnes,Kirby
2024,2024-05-20,1,SEA,NYY,0,1,5,4,9,Bazardo,Holmes
2024,2024-05-21,1,SEA,NYY,0,1,6,3,9,Woo,Schmidt
2024,2024-05-22,1,SEA,NYY,0,0,3,7,9,Cortés,Miller
